"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"第1个STS SPE(45M)","有效数据","AAL数量: 3913989174字节, 比例: 14.27%","AAL1数量: 2461591106字节, 比例: 62.89%","0000: 0059","(2013-1-7)AAL1结构化24: 时隙号：1,数据类型：话音,记录条数：112,记录字节数：56767048",""," 数量：62214624字节, 比例：43.26%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3913989174字节, 比例: 14.27%","AAL1数量: 2461591106字节, 比例: 62.89%","0000: 0059","(2013-1-7)AAL1结构化24: 时隙号：2,数据类型：话音,记录条数：112,记录字节数：57016072",""," 数量：62214624字节, 比例：43.26%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3913989174字节, 比例: 14.27%","AAL1数量: 2461591106字节, 比例: 62.89%","0000: 0059","(2013-1-7)AAL1结构化24: 时隙号：3,数据类型：话音,记录条数：118,记录字节数：58906024",""," 数量：62214624字节, 比例：43.26%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3913989174字节, 比例: 14.27%","AAL1数量: 2461591106字节, 比例: 62.89%","0000: 0059","(2013-1-7)AAL1结构化24: 时隙号：4,数据类型：话音,记录条数：104,记录字节数：48972680",""," 数量：62214624字节, 比例：43.26%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3913989174字节, 比例: 14.27%","AAL1数量: 2461591106字节, 比例: 62.89%","0000: 0059","(2013-1-7)AAL1结构化24: 时隙号：5,数据类型：话音,记录条数：99,记录字节数：48811732",""," 数量：62214624字节, 比例：43.26%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3913989174字节, 比例: 14.27%","AAL1数量: 2461591106字节, 比例: 62.89%","0000: 0059","(2013-1-7)AAL1结构化24: 时隙号：6,数据类型：话音,记录条数：96,记录字节数：46477048",""," 数量：62214624字节, 比例：43.26%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3913989174字节, 比例: 14.27%","AAL1数量: 2461591106字节, 比例: 62.89%","0000: 0059","(2013-1-7)AAL1结构化24: 时隙号：7,数据类型：未知报文,记录条数：2,记录字节数：1481934",""," 数量：62214624字节, 比例：43.26%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3913989174字节, 比例: 14.27%","AAL1数量: 2461591106字节, 比例: 62.89%","0000: 0059","(2013-1-7)AAL1结构化24: 时隙号：7,数据类型：话音,记录条数：104,记录字节数：49225928",""," 数量：62214624字节, 比例：43.26%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3913989174字节, 比例: 14.27%","AAL1数量: 2461591106字节, 比例: 62.89%","0000: 0059","(2013-1-7)AAL1结构化24: 时隙号：8,数据类型：话音,记录条数：99,记录字节数：47454940",""," 数量：62214624字节, 比例：43.26%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 3913989174字节, 比例: 14.27%","AAL1数量: 2461591106字节, 比例: 62.89%","0000: 0059","(2013-1-7)AAL1结构化24: 时隙号：9,数据类型：话音,记录条数：98,记录字节数：48596888",""," 数量：62214624字节, 比例：43.26%","",""
