"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 0153","(2012-12-31)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：540672字节, 比例：4.71%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 015B","(2012-12-31)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：540672字节, 比例：4.71%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 015F","(2012-12-31)AAL1的单时隙(带CAS)信号承载VBD类型",""," 数量：844800字节, 比例：7.36%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 0156","(2012-12-31)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：774144字节, 比例：6.74%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 015E","(2012-12-31)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：786432字节, 比例：6.85%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 0157","(2012-12-31)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：786432字节, 比例：6.85%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 015C","(2012-12-31)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：844800字节, 比例：7.36%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 015D","(2012-12-31)AAL1的单时隙(带CAS)信号承载VBD类型",""," 数量：777216字节, 比例：6.77%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 015A","(2012-12-31)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：838656字节, 比例：7.30%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 0159","(2012-12-31)AAL1的单时隙(带CAS)信号承载VBD类型",""," 数量：832512字节, 比例：7.25%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 0160","(2012-12-31)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：768000字节, 比例：6.69%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 0154","(2012-12-31)AAL1的单时隙(带CAS)信号承载VBD类型",""," 数量：835584字节, 比例：7.28%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 0152","(2012-12-31)AAL1的单时隙(带CAS)信号承载VBD类型",""," 数量：771072字节, 比例：6.71%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 0158","(2012-12-31)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：783360字节, 比例：6.82%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 0155","(2012-12-31)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：758784字节, 比例：6.61%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 0153","(2012-12-31)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：540672字节, 比例：4.71%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 015B","(2012-12-31)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：540672字节, 比例：4.71%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 015F","(2012-12-31)AAL1的单时隙(带CAS)信号承载VBD类型",""," 数量：844800字节, 比例：7.36%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 0156","(2012-12-31)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：774144字节, 比例：6.74%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 015E","(2012-12-31)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：786432字节, 比例：6.85%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 0157","(2012-12-31)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：786432字节, 比例：6.85%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 015C","(2012-12-31)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：844800字节, 比例：7.36%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 015D","(2012-12-31)AAL1的单时隙(带CAS)信号承载VBD类型",""," 数量：777216字节, 比例：6.77%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 015A","(2012-12-31)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：838656字节, 比例：7.30%","",""
"STM-1 SPE(155M)","有效数据","AAL数量: 1676782328字节, 比例: 3.36%","AAL1数量: 8588544字节, 比例: 0.51%","0000: 0159","(2012-12-31)AAL1的单时隙(带CAS)信号承载VBD类型",""," 数量：832512字节, 比例：7.25%","",""
