"SPE号","ATM数据","百分比","适配层/百分比例","VPI/VCI","承载格式","协议/端口","比例","主要IP","主要用户"
"第1个STS SPE(45M)","有效数据","AAL数量: 761815596字节, 比例: 6.73%","AAL1数量: 367629184字节, 比例: 48.26%","0000: 021C","(2012-12-20)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：123872256字节, 比例：1.40%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 761815596字节, 比例: 6.73%","AAL1数量: 367629184字节, 比例: 48.26%","0000: 020E","(2012-12-20)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：123844608字节, 比例：1.40%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 761815596字节, 比例: 6.73%","AAL1数量: 367629184字节, 比例: 48.26%","0000: 0229","(2012-12-20)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：123859968字节, 比例：1.40%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 761815596字节, 比例: 6.73%","AAL1数量: 367629184字节, 比例: 48.26%","0000: 022A","(2012-12-20)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：123807744字节, 比例：1.40%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 761815596字节, 比例: 6.73%","AAL1数量: 367629184字节, 比例: 48.26%","0000: 4C7C","(2012-12-20)AAL1结构化24",""," 数量：2908766208字节, 比例：32.97%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 761815596字节, 比例: 6.73%","AAL1数量: 367629184字节, 比例: 48.26%","0000: 0235","(2012-12-20)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：123915264字节, 比例：1.40%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 761815596字节, 比例: 6.73%","AAL1数量: 367629184字节, 比例: 48.26%","0000: 0221","(2012-12-20)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：126796800字节, 比例：1.44%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 761815596字节, 比例: 6.73%","AAL1数量: 367629184字节, 比例: 48.26%","0000: 0211","(2012-12-20)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：123783168字节, 比例：1.40%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 761815596字节, 比例: 6.73%","AAL1数量: 367629184字节, 比例: 48.26%","0000: 021D","(2012-12-20)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：123890688字节, 比例：1.40%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 761815596字节, 比例: 6.73%","AAL1数量: 367629184字节, 比例: 48.26%","0000: 0230","(2012-12-20)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：123909120字节, 比例：1.40%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 761815596字节, 比例: 6.73%","AAL1数量: 367629184字节, 比例: 48.26%","0000: 01F3","(2012-12-20)AAL1结构化24",""," 数量：2933326848字节, 比例：33.25%","",""
"第1个STS SPE(45M)","有效数据","AAL数量: 761815596字节, 比例: 6.73%","AAL1数量: 367629184字节, 比例: 48.26%","0000: 0200","(2012-12-20)AAL1的单时隙(带CAS)信号承载话音类型PCM U律",""," 数量：124118016字节, 比例：1.41%","",""
